WT	drdd	logFC_drdd_WT	PValue_drdd_WT	FDR_drdd_WT
AT1TE55570	0	0	0	1	1
AT1TE55575	0	0	0	1	1
AT1TE55580	0	0	0	1	1
AT1TE55585	0	0	0	1	1
AT1TE55590	0	0	0	1	1
AT1TE55595	0	0	0	1	1
AT1TE55600	0	0	0	1	1
AT1TE55620	0	0	0	1	1
AT1TE55630	0	0	0	1	1
AT1TE55635	0	0	0	1	1
AT1TE55640	0	0	0	1	1
AT1TE55645	0	0	0	1	1
AT1TE55650	0	0	0	1	1
AT1TE55655	0	0	0	1	1
AT1TE55660	0	0	0	1	1
AT1TE55665	0	0	0	1	1
AT1TE55670	0	0	0	1	1
AT1TE55675	0	0	0	1	1
AT1TE55680	0	0	0	1	1
AT1TE55685	0	0	0	1	1
AT1TE55690	0	0	0	1	1
AT1TE55695	0	0	0	1	1
AT1TE55700	0	0	0	1	1
AT1TE55710	0	0	0	1	1
AT1TE55715	0	0	0	1	1
AT1TE55720	0	0	0	1	1
AT1TE55725	0	0	0	1	1
AT1TE55730	0	0	0	1	1
AT1TE55735	0	0	0	1	1
AT1TE55740	0	0	0	1	1
AT1TE55745	0	0	0	1	1
AT1TE55750	0	0	0	1	1
AT1TE55755	0	0	0	1	1
AT1TE55760	0	0	0	1	1
AT1TE55765	0	0	0	1	1
AT1TE55770	0	0	0	1	1
AT1TE55790	0	0	0	1	1
AT1TE55795	0	0	0	1	1
AT1TE55800	0	0	0	1	1
AT1TE55805	0	0	0	1	1
AT1TE55810	0	0	0	1	1
AT1TE55815	0	0	0	1	1
AT1TE55820	0	0	0	1	1
AT1TE55825	0	0	0	1	1
AT1TE55830	0	0	0	1	1
AT1TE55835	0	0	0	1	1
AT1TE55840	0	0	0	1	1
AT1TE55845	0	0	0	1	1
AT1TE55850	0	0	0	1	1
AT1TE55855	0	0	0	1	1
AT1TE55865	4370.47905689939	1307.34272827204	-1.623578785309	0.0115356367404764	1
AT1TE55875	0	0	0	1	1
AT1TE55880	0	0	0	1	1
AT1TE55885	0	0	0	1	1
AT1TE55890	0	0	0	1	1
AT1TE55895	0	0	0	1	1
AT1TE55900	0	0	0	1	1
AT1TE55905	0	0	0	1	1
AT1TE55910	0	0	0	1	1
AT1TE55915	0	0	0	1	1
AT1TE55920	0	0	0	1	1
AT1TE55925	0	0	0	1	1
AT1TE55930	0	0	0	1	1
AT1TE55935	0	0	0	1	1
AT1TE55940	0	0	0	1	1
AT1TE55945	0	0	0	1	1
AT1TE55950	10622.0489879733	2797.93807256788	-1.722081820417	0.0696521097556371	1
AT1TE55955	0	0	0	1	1
AT1TE55960	0	0	0	1	1
AT1TE55980	0	0	0	1	1
AT1TE55985	0	0	0	1	1
AT1TE56030	0	0	0	1	1
AT1TE56035	0	0	0	1	1
AT1TE56040	0	0	0	1	1
AT1TE56045	0	0	0	1	1
AT1TE56050	0	0	0	1	1
AT1TE56055	0	0	0	1	1
AT1TE56060	0	0	0	1	1
AT1TE56065	0	0	0	1	1
AT1TE56070	0	0	0	1	1
AT1TE56075	0	0	0	1	1
AT1TE56080	0	0	0	1	1
AT1TE56085	0	0	0	1	1
AT1TE56090	0	0	0	1	1
AT1TE56095	0	0	0	1	1
AT1TE56100	0	0	0	1	1
AT1TE56105	0	0	0	1	1
AT1TE56110	0	0	0	1	1
AT1TE56115	0	0	0	1	1
AT1TE56120	0	0	0	1	1
AT1TE56130	0	0	0	1	1
AT1TE56135	0	1.41655956363052	3.35482484588482	0.399589359583004	1
AT1TE56140	0	0	0	1	1
AT1TE56150	0	0	0	1	1
AT1TE56155	68.2235484088454	123.273803442343	0.809144366540757	0.397780865127623	1
AT1TE56160	0	0	0	1	1
AT1TE56165	0	0	0	1	1
AT1TE56170	0	0	0	1	1
AT1TE56175	0	0	0	1	1
AT1TE56180	0	0	0	1	1
AT1TE56185	0	0	0	1	1
AT1TE56195	0	0	0	1	1
AT1TE56200	0	0	0	1	1
AT1TE56205	0	0	0	1	1
AT1TE56230	0	0	0	1	1
AT1TE56235	0	0	0	1	1
AT1TE56240	0	0	0	1	1
AT1TE56245	0	0	0	1	1
AT1TE56250	0	0	0	1	1
AT1TE56255	0	0	0	1	1
AT1TE56260	0	0	0	1	1
AT1TE56280	0	0	0	1	1
AT1TE56285	0	0	0	1	1
AT1TE56290	0	0	0	1	1
AT1TE56295	0	0	0	1	1
AT1TE56300	0	0	0	1	1
AT1TE56305	0	0	0	1	1
AT1TE56310	0	0	0	1	1
AT1TE56320	0	0	0	1	1
AT1TE56330	0	0	0	1	1
AT1TE56335	0	0	0	1	1
AT1TE56345	0	57.3046475967064	2.71364659253573	0.541952310495458	1
AT1TE56355	0	0	0	1	1
AT1TE56360	0	0	0	1	1
AT1TE56365	0	0	0	1	1
AT1TE56370	0	0	0	1	1
AT1TE56375	0	0	0	1	1
AT1TE56380	0	0	0	1	1
AT1TE56385	0	0	0	1	1
AT1TE56390	0	0	0	1	1
AT1TE56395	0	0	0	1	1
AT1TE56400	0	0	0	1	1
AT1TE56405	51.4325022467172	21.6056031158934	-1.25255021421504	0.723853651342481	1
AT1TE56410	0	0	0	1	1
AT1TE56420	0	0	0	1	1
AT1TE56425	0	0	0	1	1
AT1TE56430	0	0	0	1	1
AT1TE56440	0	0	0	1	1
AT1TE56445	384.332644823968	468.262391170293	0.299550944166602	0.190509031160688	1
AT1TE56450	0	0	0	1	1
AT1TE56455	0	0	0	1	1
AT1TE56460	0	0	0	1	1
AT1TE56465	0	0	0	1	1
AT1TE56470	0	0	0	1	1
AT1TE56475	0	0	0	1	1
AT1TE56480	0	31.974332354684	3.32262863955377	0.393661227991096	1
AT1TE56485	0	0	0	1	1
AT1TE56495	0	0	0	1	1
AT1TE56500	0	0	0	1	1
AT1TE56505	0	0	0	1	1
AT1TE56510	0	0	0	1	1
AT1TE56515	0	0	0	1	1
AT1TE56525	0	0	0	1	1
AT1TE56530	0	0	0	1	1
AT1TE56560	0	0	0	1	1
AT1TE56565	0	0	0	1	1
AT1TE56580	0	0	0	1	1
AT1TE56585	0	0	0	1	1
AT1TE56590	0	0	0	1	1
AT1TE56595	0	0	0	1	1
AT1TE56600	0	0	0	1	1
AT1TE56605	0	0	0	1	1
AT1TE56610	0	0	0	1	1
AT1TE56615	0	0	0	1	1
AT1TE56620	0	0	0	1	1
AT1TE56625	0	0	0	1	1
AT1TE56630	0	0	0	1	1
AT1TE56635	0	0	0	1	1
AT1TE56640	0	0	0	1	1
AT1TE56645	0	0	0	1	1
AT1TE56650	0	0	0	1	1
AT1TE56655	0	0	0	1	1
AT1TE56660	0	0	0	1	1
AT1TE56665	0	0	0	1	1
AT1TE56675	0	0	0	1	1
AT1TE56680	0	0	0	1	1
AT1TE56685	0	0	0	1	1
AT1TE56690	416.270457467852	74.5704556471525	-2.2507394430687	0.0987068517713952	1
AT1TE56695	137.933771749692	46.0523712820103	-1.45391327404459	0.0729899700633808	1
AT1TE56700	0	24.8801354557255	2.60234906370543	0.510484264330951	1
AT1TE56705	0	0	0	1	1
AT1TE56710	0	149.822460951195	1.84960094041101	1	1
AT1TE56715	0	0	0	1	1
AT1TE56725	0	0	0	1	1
AT1TE56730	0	0	0	1	1
AT1TE56735	0	0	0	1	1
AT1TE56740	0	0	0	1	1
AT1TE56745	0	0	0	1	1
AT1TE56750	0	0	0	1	1
AT1TE56755	0	0	0	1	1
AT1TE56760	0	0	0	1	1
AT1TE56765	0	0	0	1	1
AT1TE56770	0	0	0	1	1
AT1TE56775	0	0	0	1	1
AT1TE56780	0	0	0	1	1
AT1TE56785	0	0	0	1	1
AT1TE56790	0	0	0	1	1
AT1TE56795	0	0	0	1	1
AT1TE56800	0	0	0	1	1
AT1TE56805	0	0	0	1	1
AT1TE56810	0	0	0	1	1
AT1TE56815	0	0	0	1	1
AT1TE56820	0	0	0	1	1
AT1TE56825	0	0	0	1	1
AT1TE56835	6.28099645436063	0	-1.92212716237744	1	1
AT1TE56880	0	0	0	1	1
AT1TE56910	0	84.8119058824654	2.55155252972682	0.515244779933847	1
AT1TE56940	0	0	0	1	1
AT1TE56945	0	0	0	1	1
AT1TE56950	0	0	0	1	1
AT1TE56955	0	0	0	1	1
AT1TE56960	0	0	0	1	1
AT1TE56970	0	0	0	1	1
AT1TE56975	0	0	0	1	1
AT1TE56980	0	0	0	1	1
AT1TE56985	0	0	0	1	1
AT1TE56990	0	0	0	1	1
AT1TE56995	0	0	0	1	1
AT1TE57000	0	0	0	1	1
AT1TE57010	0	0	0	1	1
AT1TE57015	0	0	0	1	1
AT1TE57020	0	0	0	1	1
AT1TE57025	0	0	0	1	1
AT1TE57035	0	0	0	1	1
AT1TE57040	0	0	0	1	1
AT1TE57045	0	0	0	1	1
AT1TE57050	0	0	0	1	1
AT1TE57055	0	0	0	1	1
AT1TE57060	0	0	0	1	1
AT1TE57065	0	0	0	1	1
AT1TE57070	0	0	0	1	1
AT1TE57075	0	0	0	1	1
AT1TE57080	0	0	0	1	1
AT1TE57085	0	0	0	1	1
AT1TE57120	0	0	0	1	1
AT1TE57125	0	0	0	1	1
AT1TE57150	0	0	0	1	1
AT1TE57155	0	0	0	1	1
AT1TE57160	0	0	0	1	1
AT1TE57165	0	0	0	1	1
AT1TE57170	0	0	0	1	1
AT1TE57175	0	0	0	1	1
AT1TE57180	0	0	0	1	1
AT1TE57185	0	0	0	1	1
AT1TE57190	0	0	0	1	1
AT1TE57195	0	0	0	1	1
AT1TE57200	7.72178072282939	4.80093674332051	-0.453193250477641	0.743075177790277	1
AT1TE57205	0	0	0	1	1
AT1TE57210	0	0	0	1	1
AT1TE57215	0	0	0	1	1
AT1TE57220	0	0	0	1	1
AT1TE57225	0	0	0	1	1
AT1TE57235	0	0	0	1	1
AT1TE57240	0	0	0	1	1
AT1TE57270	0	0	0	1	1
AT1TE57275	0	0	0	1	1
AT1TE57280	136.03422643412	31.1888944212937	-1.45284594443222	0.702956733354111	1
AT1TE57290	0	0	0	1	1
AT1TE57300	0	0	0	1	1
AT1TE57305	0	0	0	1	1
AT1TE57310	0	0	0	1	1
AT1TE57315	0	0	0	1	1
AT1TE57325	0	0	0	1	1
AT1TE57330	0	0	0	1	1
AT1TE57335	0	0	0	1	1
AT1TE57380	0	0	0	1	1
AT1TE57385	0	0	0	1	1
AT1TE57390	0	0	0	1	1
AT1TE57395	0	0	0	1	1
AT1TE57400	0	0	0	1	1
AT1TE57410	47639.3822449644	52646.0296380558	0.155175850831524	0.402975144056113	1
AT1TE57420	0	0	0	1	1
AT1TE57430	0	0	0	1	1
AT1TE57435	0	0	0	1	1
AT1TE57440	0	0	0	1	1
AT1TE57445	0	0	0	1	1
AT1TE57460	0	0	0	1	1
AT1TE57470	0	0	0	1	1
AT1TE57475	0	0	0	1	1
AT1TE57480	0	0	0	1	1
AT1TE57485	0	0	0	1	1
AT1TE57490	0	0	0	1	1
AT1TE57495	0	0	0	1	1
AT1TE57500	0	0	0	1	1
AT1TE57530	0	0	0	1	1
AT1TE57540	0	0	0	1	1
AT1TE57560	0	0	0	1	1
AT1TE57565	0	0	0	1	1
AT1TE57570	0	0	0	1	1
AT1TE57575	0	0	0	1	1
AT1TE57585	0	12.8720705887647	1.84960075757565	0.999999999999999	1
AT1TE57590	0	0	0	1	1
AT1TE57600	0	0	0	1	1
AT1TE57605	0	0	0	1	1
AT1TE57610	7.56991943297195	0	-1.92447021969716	1	1
AT1TE57615	0	0	0	1	1
AT1TE57620	0	0	0	1	1
AT1TE57630	0	0	0	1	1
AT1TE57635	0	0	0	1	1
AT1TE57640	0	0	0	1	1
AT1TE57645	0	0	0	1	1
AT1TE57650	0	0	0	1	1
AT1TE57655	0	0	0	1	1
AT1TE57660	0	0	0	1	1
AT1TE57665	0	0	0	1	1
AT1TE57670	0	0	0	1	1
AT1TE57675	0	0	0	1	1
AT1TE57680	0	0	0	1	1
AT1TE57685	0	0	0	1	1
AT1TE57690	0	0	0	1	1
AT1TE57695	0	0	0	1	1
AT1TE57700	0	0	0	1	1
AT1TE57705	0	0	0	1	1
AT1TE57710	0	0	0	1	1
AT1TE57715	0	0	0	1	1
AT1TE57725	0	0	0	1	1
AT1TE57730	0	0	0	1	1
AT1TE57750	0	0	0	1	1
AT1TE57755	0	0	0	1	1
AT1TE57760	0	0	0	1	1
AT1TE57765	0	0	0	1	1
AT1TE57770	0	0	0	1	1
AT1TE57775	0	0	0	1	1
AT1TE57790	0	0	0	1	1
AT1TE57795	0	0	0	1	1
AT1TE57805	368.732335134717	353.974152538331	-0.0691540099206141	0.893767383313159	1
AT1TE57810	0	0	0	1	1
AT1TE57815	0	0	0	1	1
AT1TE57820	0	0	0	1	1
AT1TE57825	0	0	0	1	1
AT1TE57830	0	0	0	1	1
AT1TE57835	0	0	0	1	1
AT1TE57845	0	0	0	1	1
AT1TE57850	0	0	0	1	1
AT1TE57880	0	0	0	1	1
AT1TE57885	0	0	0	1	1
AT1TE57890	0	531.436391488992	4.24336943915759	0.0537042993036158	1
AT1TE57910	437.361576126794	420.997288751941	0.0265649874536711	1	1
AT1TE57915	437.623935305106	601.65264431907	0.497254773653594	0.183299240988276	1
AT1TE57920	290.079312671485	472.84012047849	0.709374881560439	1	1
AT1TE57925	0	203.402033280179	3.70493564671092	0.14994792245216	1
AT1TE57960	0	0	0	1	1
AT1TE57980	0	0	0	1	1
AT1TE57985	0	0	0	1	1
AT1TE57990	0	0	0	1	1
AT1TE57995	0	0	0	1	1
AT1TE58000	0	0	0	1	1
AT1TE58005	0	0	0	1	1
AT1TE58030	0	0	0	1	1
AT1TE58035	0	0	0	1	1
AT1TE58040	0	0	0	1	1
AT1TE58045	0	0	0	1	1
AT1TE58050	0	0	0	1	1
AT1TE58055	0	0	0	1	1
AT1TE58060	0	0	0	1	1
AT1TE58065	0	0	0	1	1
AT1TE58075	0	0	0	1	1
AT1TE58080	0	0	0	1	1
AT1TE58100	0	0	0	1	1
AT1TE58105	0	0	0	1	1
AT1TE58120	0	0	0	1	1
AT1TE58125	0	0	0	1	1
AT1TE58130	0	0	0	1	1
AT1TE58135	0	0	0	1	1
AT1TE58140	0	0	0	1	1
AT1TE58145	0	0	0	1	1
AT1TE58150	0	0	0	1	1
AT1TE58155	0	0	0	1	1
AT1TE58160	0	0	0	1	1
AT1TE58165	0	0	0	1	1
AT1TE58170	0	0	0	1	1
AT1TE58175	0	0	0	1	1
AT1TE58180	0	0	0	1	1
AT1TE58185	0	0	0	1	1
AT1TE58190	0	0	0	1	1
AT1TE58195	0	0	0	1	1
AT1TE58200	0	0	0	1	1
AT1TE58205	0	0	0	1	1
AT1TE58210	0	0	0	1	1
AT1TE58215	0	0	0	1	1
AT1TE58220	0	0	0	1	1
AT1TE58225	0	0	0	1	1
AT1TE58230	0	0	0	1	1
AT1TE58235	0	0	0	1	1
AT1TE58240	0	0	0	1	1
AT1TE58245	0	0	0	1	1
AT1TE58250	0	0	0	1	1
AT1TE58255	0	0	0	1	1
AT1TE58260	0	0	0	1	1
AT1TE58265	0	0	0	1	1
AT1TE58270	0	9.06048842904803	1.84712509588139	0.999999999999999	1
AT1TE58275	0	0	0	1	1
AT1TE58285	0	0	0	1	1
AT1TE58290	0	0	0	1	1
AT1TE58295	0	0	0	1	1
AT1TE58300	0	0	0	1	1
AT1TE58305	0	0	0	1	1
AT1TE58310	0	0	0	1	1
AT1TE58315	0	0	0	1	1
AT1TE58325	0	0	0	1	1
AT1TE58330	0	0	0	1	1
AT1TE58335	0	0	0	1	1
AT1TE58340	0	0	0	1	1
AT1TE58345	0	0	0	1	1
AT1TE58350	0	0	0	1	1
AT1TE58355	0	0	0	1	1
AT1TE58360	0	0	0	1	1
AT1TE58365	0	0	0	1	1
AT1TE58390	0	0	0	1	1
AT1TE58395	0	0	0	1	1
AT1TE58400	0	0	0	1	1
AT1TE58405	0	0	0	1	1
AT1TE58410	0	0	0	1	1
AT1TE58420	0	0	0	1	1
AT1TE58425	0	0	0	1	1
AT1TE58430	0	0	0	1	1
AT1TE58435	0	0	0	1	1
AT1TE58440	0	0	0	1	1
AT1TE58445	0	0	0	1	1
AT1TE58450	0	0	0	1	1
AT1TE58455	0	0	0	1	1
AT1TE58460	0	6.98595178511637	1.80132884094657	1	1
AT1TE58465	0	0	0	1	1
AT1TE58470	0	0	0	1	1
AT1TE58475	0	0	0	1	1
AT1TE58480	0	0	0	1	1
AT1TE58485	0	0	0	1	1
AT1TE58490	0	0	0	1	1
AT1TE58495	0	0	0	1	1
AT1TE58500	0	0	0	1	1
AT1TE58505	0	0	0	1	1
AT1TE58510	0	0	0	1	1
AT1TE58520	0	0	0	1	1
AT1TE58525	0	0	0	1	1
AT1TE58530	0	0	0	1	1
AT1TE58560	92.8868065959852	38.8762807484263	-1.24825477239374	0.719278454379356	1
AT1TE58600	0	0	0	1	1
AT1TE58605	0	0	0	1	1
AT1TE58610	0	0	0	1	1
AT1TE58615	0	0	0	1	1
AT1TE58620	0	0	0	1	1
AT1TE58625	0	0	0	1	1
AT1TE58630	0	0	0	1	1
AT1TE58640	0	0	0	1	1
AT1TE58645	0	0	0	1	1
AT1TE58650	0	0	0	1	1
AT1TE58655	0	0	0	1	1
AT1TE58660	0	0	0	1	1
AT1TE58680	0	0	0	1	1
AT1TE58685	0	0	0	1	1
AT1TE58690	0	0	0	1	1
AT1TE58695	0	0	0	1	1
AT1TE58700	4.92550338473203	0	-3.19559172467053	0.367977566135588	1
AT1TE58705	0	0	0	1	1
AT1TE58715	0	0	0	1	1
AT1TE58720	0	0	0	1	1
AT1TE58725	0	0	0	1	1
AT1TE58730	0	0	0	1	1
AT1TE58735	375.366307111918	437.78129898887	0.206181755504146	0.999999999999999	1
AT1TE58740	0	0	0	1	1
AT1TE58745	0	0	0	1	1
AT1TE58750	0	0	0	1	1
AT1TE58790	0	0	0	1	1
AT1TE58800	0	0	0	1	1
AT1TE58805	0	0	0	1	1
AT1TE58810	0	0	0	1	1
AT1TE58815	0	0	0	1	1
AT1TE58820	0	0	0	1	1
AT1TE58825	0	7.2533096174785	1.84960057474354	1	1
AT1TE58830	0	0	0	1	1
AT1TE58840	87323.4813627866	84452.4262659443	-0.0491238688401361	0.811549620917178	1
AT1TE58870	0	0	0	1	1
AT1TE58875	0	0	0	1	1
AT1TE58880	0	0	0	1	1
AT1TE58885	0	0	0	1	1
AT1TE58895	0	0	0	1	1
AT1TE58990	0	0	0	1	1
AT1TE59000	0	0	0	1	1
AT1TE59005	0	0	0	1	1
AT1TE59080	0	0	0	1	1
AT1TE59085	0	0	0	1	1
AT1TE59130	0	0	0	1	1
AT1TE59135	0	0	0	1	1
AT1TE59145	0	12.207774331567	1.80132858606184	0.999999999999999	1
AT1TE59150	0	0	0	1	1
AT1TE59155	0	0	0	1	1
AT1TE59160	0	0	0	1	1
AT1TE59165	0	0	0	1	1
AT1TE59170	0	0	0	1	1
AT1TE59175	0	0	0	1	1
AT1TE59180	0	0	0	1	1
AT1TE59190	0	0	0	1	1
AT1TE59195	0	0	0	1	1
AT1TE59210	0	0	0	1	1
AT1TE59215	0	0	0	1	1
AT1TE59220	0	0	0	1	1
AT1TE59225	0	0	0	1	1
AT1TE59230	0	0	0	1	1
AT1TE59235	0	0	0	1	1
AT1TE59240	0	0	0	1	1
AT1TE59245	1270.97525170509	457.280588081933	-1.31380844728122	0.229468439697244	1
AT1TE59280	0	0	0	1	1
AT1TE59290	0	0	0	1	1
AT1TE59310	0	0	0	1	1
AT1TE59315	0	0	0	1	1
AT1TE59320	0	0	0	1	1
AT1TE59350	0	0	0	1	1
AT1TE59400	0	0	0	1	1
AT1TE59405	0	0	0	1	1
AT1TE59410	0	0	0	1	1
AT1TE59415	0	0	0	1	1
AT1TE59420	0	0	0	1	1
AT1TE59425	0	0	0	1	1
AT1TE59450	0	0	0	1	1
AT1TE59470	0	0	0	1	1
AT1TE59475	0	0	0	1	1
AT1TE59480	6316.98484226152	6719.22210419208	0.0730920233790156	0.84888594293659	1
AT1TE59510	0	0	0	1	1
AT1TE59515	0	0	0	1	1
AT1TE59530	0	0	0	1	1
AT1TE59535	0	0	0	1	1
AT1TE59540	0	0	0	1	1
AT1TE59545	0	0	0	1	1
AT1TE59555	0	0	0	1	1
AT1TE59620	0	0	0	1	1
AT1TE59660	0	0	0	1	1
AT1TE59665	0	0	0	1	1
AT1TE59670	0	0	0	1	1
AT1TE59675	0	0	0	1	1
AT1TE59730	0	0	0	1	1
AT1TE59735	0	0	0	1	1
AT1TE59745	1.76831207744121	0	-1.94160719811162	1	1
AT1TE59755	0	0	0	1	1
AT1TE59760	0	0	0	1	1
AT1TE59765	0	0	0	1	1
AT1TE59770	0	0	0	1	1
AT1TE59790	0	0	0	1	1
AT1TE59800	0	0	0	1	1
AT1TE59805	0	0	0	1	1
AT1TE59815	0	7.80982008933849	1.80132833116989	1	1
AT1TE59820	2111.79500265214	2459.01557929099	0.250544981895862	0.378722921852452	1
AT1TE59850	0	40.9828256413583	1.84960039191469	0.999999999999999	1
AT1TE59860	0	0	0	1	1
AT1TE59865	0	0	0	1	1
AT1TE59870	0	0	0	1	1
AT1TE59875	0	0	0	1	1
AT1TE59880	0	0	0	1	1
AT1TE59885	0	0	0	1	1
AT1TE59910	0	0	0	1	1
AT1TE59930	0	0	0	1	1
AT1TE59950	0	0	0	1	1
AT1TE59955	0	0	0	1	1
AT1TE59960	0	0	0	1	1
AT1TE59965	0	0	0	1	1
AT1TE59970	0	0	0	1	1
AT1TE59980	0	0	0	1	1
AT1TE59985	0	0	0	1	1
AT1TE59990	0	0	0	1	1
AT1TE60000	0	0	0	1	1
AT1TE60030	0	0	0	1	1
AT1TE60080	0	0	0	1	1
AT1TE60120	0	0	0	1	1
AT1TE60160	0	0	0	1	1
AT1TE60165	0	0	0	1	1
AT1TE60170	0	0	0	1	1
AT1TE60180	0	0	0	1	1
AT1TE60185	0	0	0	1	1
AT1TE60190	0	0	0	1	1
AT1TE60195	0	0	0	1	1
AT1TE60200	0	0	0	1	1
AT1TE60220	0	0	0	1	1
AT1TE60270	0	0	0	1	1
AT1TE60280	0	0	0	1	1
AT1TE60340	0	0	0	1	1
AT1TE60345	0	0	0	1	1
AT1TE60380	0	0	0	1	1
AT1TE60385	0	0	0	1	1
AT1TE60395	0	0	0	1	1
AT1TE60400	0	0	0	1	1
AT1TE60405	12.1145707363486	0	-1.9416070721486	0.999999999999999	1
AT1TE60410	0	0	0	1	1
AT1TE60420	0	0	0	1	1
AT1TE60425	0	0	0	1	1
AT1TE60430	0	0	0	1	1
AT1TE60435	7.04033652731435	15.8416592505418	1.10828454069405	0.303811410197178	1
AT1TE60440	0	0	0	1	1
AT1TE60445	0	0	0	1	1
AT1TE60450	0	0	0	1	1
AT1TE60455	0	0	0	1	1
AT1TE60530	0	0	0	1	1
AT1TE60535	0	0	0	1	1
AT1TE60540	0	0	0	1	1
AT1TE60545	0	0	0	1	1
AT1TE60550	0	0	0	1	1
AT1TE60580	0	0	0	1	1
AT1TE60585	0	0	0	1	1
AT1TE60595	0	0	0	1	1
AT1TE60600	0	0	0	1	1
AT1TE60605	0	0	0	1	1
AT1TE60610	0	0	0	1	1
AT1TE60630	0	0	0	1	1
AT1TE60635	0	0	0	1	1
AT1TE60640	0	0	0	1	1
AT1TE60645	0	0	0	1	1
AT1TE60650	0	0	0	1	1
AT1TE60655	0	0	0	1	1
AT1TE60660	0	0	0	1	1
AT1TE60665	0	0	0	1	1
AT1TE60675	0	0	0	1	1
AT1TE60700	0	0	0	1	1
AT1TE60705	43.7029545990912	30.9405875118425	-0.49743168769354	1	1
AT1TE60710	473.131986746683	127.897329418736	-1.78203577080167	0.395753096193265	1
AT1TE60715	674.047885495441	339.430427505052	-1.01211913162818	0.141598115059624	1
AT1TE60720	0	0	0	1	1
AT1TE60725	0	0	0	1	1
AT1TE60730	0	0	0	1	1
AT1TE60735	0	0	0	1	1
AT1TE60740	0	0	0	1	1
AT1TE60745	0	0	0	1	1
AT1TE60780	0	0	0	1	1
AT1TE60785	0	0	0	1	1
AT1TE60800	0	0	0	1	1
AT1TE60810	0	0	0	1	1
AT1TE60815	0	0	0	1	1
AT1TE60840	0	0	0	1	1
AT1TE60920	0	0	0	1	1
AT1TE60925	0	0	0	1	1
AT1TE60935	23.667125304516	0	-2.80141520624469	0.550464829903992	1
AT1TE60945	0	0	0	1	1
AT1TE60950	0	0	0	1	1
AT1TE60955	0	0	0	1	1
AT1TE60960	0	0	0	1	1
AT1TE60965	0	0	0	1	1
AT1TE60970	0	0	0	1	1
AT1TE61020	0	52.2238292458452	1.84960020908908	0.999999999999999	1
AT1TE61025	0	0	0	1	1
AT1TE61030	0	0	0	1	1
AT1TE61035	0	0	0	1	1
AT1TE61040	0	0	0	1	1
AT1TE61050	0	0	0	1	1
AT1TE61055	0	0	0	1	1
AT1TE61060	0	0	0	1	1
AT1TE61065	0	0	0	1	1
AT1TE61070	0	0	0	1	1
AT1TE61075	0	0	0	1	1
AT1TE61100	0	0	0	1	1
AT1TE61105	0	0	0	1	1
AT1TE61110	0	0	0	1	1
AT1TE61120	0	0	0	1	1
AT1TE61125	0	0	0	1	1
AT1TE61140	29.7815043747015	0	-1.92212713955521	1	1
AT1TE61145	0	0	0	1	1
AT1TE61150	0	0	0	1	1
AT1TE61170	0	0	0	1	1
AT1TE61175	0	0	0	1	1
AT1TE61180	0	0	0	1	1
AT1TE61210	0	3.42856640801456	1.80132807627073	1	1
AT1TE61240	0	0	0	1	1
AT1TE61290	0	0	0	1	1
AT1TE61295	0	0	0	1	1
AT1TE61305	0	0	0	1	1
AT1TE61330	0	0	0	1	1
AT1TE61335	0	0	0	1	1
AT1TE61450	0	0	0	1	1
AT1TE61460	0	0	0	1	1
AT1TE61465	0	0	0	1	1
AT1TE61470	0	0	0	1	1
AT1TE61475	0	0	0	1	1
AT1TE61480	0	0	0	1	1
AT1TE61485	0	0	0	1	1
AT1TE61495	0	0	0	1	1
AT1TE61560	0	0	0	1	1
AT1TE61565	0	0	0	1	1
AT1TE61570	0	0	0	1	1
AT1TE61575	0	0	0	1	1
AT1TE61630	0	0	0	1	1
AT1TE61635	0	0	0	1	1
AT1TE61640	0	0	0	1	1
AT1TE61645	0	0	0	1	1
AT1TE61650	0	0	0	1	1
AT1TE61660	0	0	0	1	1
AT1TE61730	0	0	0	1	1
AT1TE61735	0	0	0	1	1
AT1TE61740	0	0	0	1	1
AT1TE61750	0	0	0	1	1
AT1TE61755	0	0	0	1	1
AT1TE61760	0	0	0	1	1
AT1TE61790	0	0	0	1	1
AT1TE61795	0	0	0	1	1
AT1TE61800	0	0	0	1	1
AT1TE61805	0	0	0	1	1
AT1TE61870	0	0	0	1	1
AT1TE61875	0	0	0	1	1
AT1TE61930	0	0	0	1	1
AT1TE61935	0	0	0	1	1
AT1TE61940	0	0	0	1	1
AT1TE61945	60.0185922755047	0	-1.94160694618856	1	1
AT1TE62080	0	0	0	1	1
AT1TE62110	0	0	0	1	1
AT1TE62115	0	0	0	1	1
AT1TE62120	0	0	0	1	1
AT1TE62125	0	0	0	1	1
AT1TE62130	0	0	0	1	1
AT1TE62135	0	0	0	1	1
AT1TE62140	0	0	0	1	1
AT1TE62145	0	0	0	1	1
AT1TE62180	0	0	0	1	1
AT1TE62190	0	0	0	1	1
AT1TE62195	0	0	0	1	1
AT1TE62200	0	0	0	1	1
AT1TE62205	0	0	0	1	1
AT1TE62210	0	0	0	1	1
AT1TE62215	0	0	0	1	1
AT1TE62220	0	0	0	1	1
AT1TE62225	0	0	0	1	1
AT1TE62280	0	0	0	1	1
AT1TE62285	0	0	0	1	1
AT1TE62290	0	0	0	1	1
AT1TE62295	0	0	0	1	1
AT1TE62300	0	0	0	1	1
AT1TE62305	0	0	0	1	1
AT1TE62330	0	0	0	1	1
